Timestamp,ServiceID,Pseudonym,Longitude,Latitude,Width,Length,Speed,Heading
33500,225,135497281,4030,9120,62,1023,1000,3597
33500,155,1159126505,12930,5600,62,1023,979,900
33500,435,1827336327,-1820,6180,62,1023,980,2700
33700,365,84353895,5050,5310,62,1023,987,900
33800,85,1424268980,13350,5310,62,1023,992,900
33800,575,1632621729,-5650,5890,62,1023,1224,2700
33800,505,2089018456,4310,12160,62,1023,994,3597
33900,295,2001100545,10180,5310,62,1023,986,900
34000,225,135497281,4030,9570,62,1023,993,3597
34000,155,1159126505,13370,5600,62,1023,980,900
34000,435,1827336327,-2270,6180,62,1023,984,2700
34200,365,84353895,5490,5310,62,1023,982,900
34200,575,1632621729,-6080,5890,62,1023,1214,2700
34300,85,1548233367,13790,5310,62,1023,997,900
34300,505,2089018456,4310,12600,62,1023,985,3597
34400,295,2001100545,10620,5310,62,1023,977,900
34500,225,135497281,4030,10020,62,1023,975,3597
34500,155,1159126505,13810,5600,62,1023,998,900
34500,435,1827336327,-2710,6180,62,1023,984,2700
34600,575,1632621729,-6520,5890,62,1023,1205,2700
34700,365,84353895,5940,5310,62,1023,977,900
34800,85,1548233367,14240,5310,62,1023,981,900
34800,505,2089018456,4300,13050,62,1023,982,3597
34900,295,2001100545,11060,5310,62,1023,981,900
35000,225,135497281,4030,10460,62,1023,989,3597
35000,155,1585990364,14250,5600,62,1023,998,900
35000,435,1827336327,-3150,6180,62,1023,984,2700
35000,575,1632621729,-6960,5890,62,1023,1228,2700
35200,365,84353895,6380,5310,62,1023,975,900
35300,85,1548233367,14680,5310,62,1023,997,900
35300,505,760313750,4300,13500,62,1023,985,3597
35400,295,2001100545,11510,5310,62,1023,1000,900
35400,575,356426808,-7400,5890,62,1023,1219,2700
35500,225,135497281,4030,10910,62,1023,977,3597
35500,155,1585990364,14700,5600,62,1023,995,900
35500,435,1827336327,-3600,6180,62,1023,999,2700
35700,365,1889947178,6830,5310,62,1023,975,900
35800,85,709393584,15120,5310,62,1023,975,900
35800,575,356426808,-7830,6180,62,1023,1213,2700
35800,505,760313750,4300,13940,62,1023,976,3597
35900,295,2001100545,11950,5310,62,1023,995,900
36000,225,135497281,4020,11360,62,1023,995,3597
36000,155,1585990364,15140,5600,62,1023,993,900
36000,435,1827336327,-4040,6180,62,1023,998,2700
36200,365,1889947178,7270,5310,62,1023,998,900
36200,575,356426808,-8270,6180,62,1023,1225,2700
36300,85,709393584,15570,5310,62,1023,978,900
36300,505,760313750,4300,14390,62,1023,999,3597
36400,295,2001100545,12400,5310,62,1023,999,900
36500,225,135497281,4020,11800,62,1023,982,3597
36500,155,1585990364,15580,5600,62,1023,986,900
36500,435,1827336327,-4480,6180,62,1023,984,2700
36600,575,356426808,-8710,6180,62,1023,1213,2700
36700,365,1889947178,7720,5310,62,1023,985,900
36800,85,709393584,16010,5310,62,1023,988,900
36800,505,760313750,4300,14840,62,1023,994,3597
36900,295,2001100545,12840,5310,62,1023,994,900
37000,225,135497281,4020,12250,62,1023,975,3597
37000,155,1585990364,16030,5600,62,1023,989,900
37000,435,1827336327,-4930,6180,62,1023,983,2700
37000,575,356426808,-9150,6180,62,1023,1210,2700
37200,365,1889947178,8160,5310,62,1023,983,900
37300,85,709393584,16450,5310,62,1023,995,900
37300,505,760313750,4290,15290,62,1023,981,3597
37400,295,2001100545,13280,5310,62,1023,980,900
37400,575,356426808,-9580,6180,62,1023,1212,2700
37500,225,135497281,4020,12690,62,1023,984,3597
37500,155,1585990364,16470,5600,62,1023,986,900
37500,435,1827336327,-5370,6180,62,1023,988,2700
37700,365,1889947178,8600,5310,62,1023,984,900
37800,85,709393584,16900,5310,62,1023,984,900
37800,575,356426808,-10020,6180,62,1023,1217,2700
37800,505,760313750,4290,15730,62,1023,987,3597
37900,295,2001100545,13730,5310,62,1023,977,900
38000,225,135497281,4020,13140,62,1023,996,3597
38000,155,1585990364,16920,5600,62,1023,991,900
38000,435,1827336327,-5810,6180,62,1023,982,2700
38200,365,1889947178,9050,5310,62,1023,989,900
38200,575,356426808,-10460,6180,62,1023,1224,2700
38300,85,709393584,17340,5310,62,1023,991,900
38300,505,760313750,4290,16180,62,1023,987,3597
38400,295,2001100545,14170,5310,62,1023,977,900
38500,225,135497281,4010,13590,62,1023,991,3597
38500,155,1918502651,17360,5600,62,1023,990,900
38500,435,1827336327,-6250,6180,62,1023,989,2700
38600,575,356426808,-10900,6180,62,1023,1229,2700
38700,365,1889947178,9490,5310,62,1023,998,900
38800,85,709393584,17790,5310,62,1023,986,900
38800,505,760313750,4290,16630,62,1023,996,3597
38900,295,2001100545,14610,5310,62,1023,978,900
39000,225,135497281,4010,14040,62,1023,984,3597
39000,155,1474612399,17800,5600,62,1023,980,900
39000,435,1827336327,-6700,6180,62,1023,996,2700
39000,575,356426808,-11340,6180,62,1023,1222,2700
39200,365,1889947178,9930,5310,62,1023,975,900
39300,85,709393584,18230,5310,62,1023,995,900
39300,505,1264095060,4290,17070,62,1023,985,3597
39400,295,2001100545,15060,5310,62,1023,998,900
39400,575,356426808,-11770,6180,62,1023,1214,2700
39500,225,135497281,4010,14480,62,1023,1000,3597
39500,155,1474612399,18250,5600,62,1023,992,900
39500,435,1843993368,-7140,6180,62,1023,999,2700
39700,365,1889947178,10380,5310,62,1023,987,900
39800,575,356426808,-12210,6180,62,1023,1209,2700
39800,505,1264095060,4280,17520,62,1023,981,3597
39900,295,2001100545,15500,5310,62,1023,981,900
40000,225,135497281,4010,14930,62,1023,992,3597
40000,435,1843993368,-7590,6180,62,1023,993,2700
40200,365,1889947178,10820,5310,62,1023,993,900
40200,575,356426808,-12650,6180,62,1023,1219,2700
40300,505,1264095060,4280,17960,62,1023,978,3597
40400,295,2001100545,15940,5310,62,1023,980,900
40500,225,1984210012,4010,15370,62,1023,990,3597
40500,435,1843993368,-8030,6180,62,1023,996,2700
40600,575,356426808,-13090,6180,62,1023,1210,2700
40700,365,1889947178,11270,5310,62,1023,978,900
40900,295,2001100545,16380,5310,62,1023,988,900
41000,225,1984210012,4000,15820,62,1023,994,3597
41000,435,1843993368,-8470,6180,62,1023,999,2700
41000,575,356426808,-13520,6180,62,1023,1218,2700
41200,365,1889947178,11710,5310,62,1023,979,900
41400,295,2001100545,16830,5310,62,1023,1000,900
41400,575,356426808,-13960,6180,62,1023,1211,2700
41500,225,1984210012,4000,16270,62,1023,982,3597
41500,435,1843993368,-8920,6180,62,1023,974,2700
41700,365,1889947178,12150,5310,62,1023,996,900
41800,575,356426808,-14400,6180,62,1023,1228,2700
41900,295,1749698586,17270,5310,62,1023,994,900
42000,225,1984210012,4000,16720,62,1023,975,3597
42000,435,1843993368,-9360,6180,62,1023,990,2700
42200,365,1889947178,12600,5310,62,1023,979,900
42200,575,356426808,-14840,6180,62,1023,1219,2700
42400,295,1749698586,17720,5310,62,1023,984,900
42500,225,1984210012,4000,17160,62,1023,991,3597
42500,435,1843993368,-9810,6180,62,1023,993,2700
42600,575,1956297539,-15270,6180,62,1023,1212,2700
42700,365,1889947178,13040,5310,62,1023,991,900
42900,295,1749698586,18160,5310,62,1023,993,900
43000,225,1984210012,4000,17610,62,1023,993,3597
43000,435,1843993368,-10250,6180,62,1023,989,2700
43000,575,1956297539,-15710,6180,62,1023,1213,2700
43200,365,463480570,13480,5310,62,1023,985,900
43400,575,1956297539,-16150,6180,62,1023,1224,2700
43500,225,1984210012,3990,18050,62,1023,978,3597
43500,435,1843993368,-10690,6180,62,1023,991,2700
43700,365,463480570,13920,5310,62,1023,977,900
43800,575,1956297539,-16590,6180,62,1023,1228,2700
44000,435,1843993368,-11130,6180,62,1023,990,2700
44200,365,463480570,14370,5310,62,1023,981,900
44500,435,1843993368,-11570,6180,62,1023,994,2700
44700,365,463480570,14810,5310,62,1023,975,900
45000,435,1843993368,-12020,6180,62,1023,996,2700
45200,365,463480570,15250,5310,62,1023,976,900
45500,435,1843993368,-12460,6180,62,1023,975,2700
45700,365,463480570,15700,5310,62,1023,979,900
46000,435,1843993368,-12900,6180,62,1023,995,2700
46200,365,463480570,16140,5310,62,1023,990,900
46500,435,1843993368,-13350,6180,62,1023,994,2700
46700,365,463480570,16580,5310,62,1023,997,900
47000,435,1843993368,-13790,6180,62,1023,985,2700
47200,365,463480570,17020,5310,62,1023,984,900
47500,435,1975960378,-14230,6180,62,1023,974,2700
47700,365,463480570,17460,5310,62,1023,987,900
48000,435,1975960378,-14670,6180,62,1023,976,2700
48200,365,463480570,17910,5310,62,1023,987,900
48500,435,1975960378,-15110,6180,62,1023,985,2700
48700,365,463480570,18350,5310,62,1023,978,900
49000,435,1975960378,-15550,6180,62,1023,986,2700
49500,435,1975960378,-15990,6180,62,1023,981,2700
50000,435,1975960378,-16440,6180,62,1023,992,2700
50500,435,1975960378,-16880,6180,62,1023,980,2700
